fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,riskLevels.icuHeadroomRatio,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered
27540,US,,,cbsa,,iso1:us#cbsa:27540,,55125,0.015,other,3.6,,0.93,0.88,,,,1,0,1,4,1,4,4,7610,153,,,,,,,,,,,,2,,25178,23814,2021-06-25,,0.457,0.432,0,
27580,US,,,cbsa,,iso1:us#cbsa:27580,,13891,0.028,other,1.0,,1.0,1.17,,,,0,0,0,4,1,4,4,594,,,,,,,,,,,,,0,,8640,6724,2021-06-25,,0.622,0.484,,
27600,US,,,cbsa,,iso1:us#cbsa:27600,,72977,0.003,other,1.8,,0.76,0.83,,,,1,0,1,4,0,4,4,10019,151,,,,90,,,0.12,0,,,,1,,23990,21725,2021-06-25,,0.329,0.298,0,44326
27620,US,,,cbsa,,iso1:us#cbsa:27620,,151235,0.092,other,9.1,,1.02,0.49,,,,1,1,1,4,1,4,4,17873,229,,,,,,,,,,,,20,,54038,48927,2021-06-25,,0.357,0.324,0,
27660,US,,,cbsa,,iso1:us#cbsa:27660,,31368,0.008,other,4.8,,0.76,0.97,,,0.97,1,0,1,4,0,4,3,3241,97,,,,112,30,3,0.54,5,4,1,0.5,3,,8523,7718,2021-06-25,,0.272,0.246,0,
27700,US,,,cbsa,,iso1:us#cbsa:27700,,29927,0.051,other,2.4,,1.07,1.0,,,0.42,1,1,1,4,1,4,0,3647,91,,,,88,47,0,0.42,10,4,0,0.25,0,,8162,7392,2021-06-25,,0.273,0.247,0,14855
27740,US,,,cbsa,,iso1:us#cbsa:27740,,203649,0.041,other,2.1,,0.73,0.74,,,,1,1,1,4,0,4,4,23668,461,,,,918,520,,,63,,,,6,,89955,75920,2021-06-25,,0.428,0.388,0,
27780,US,,,cbsa,,iso1:us#cbsa:27780,,130192,0.023,other,1.9,,0.58,0.55,,,0.7,1,0,1,4,0,4,0,14818,439,,,,576,208,7,0.58,25,17,1,0.62,2,,59783,53527,2021-06-25,,0.459,0.411,1,
27860,US,,,cbsa,,iso1:us#cbsa:27860,,133860,0.032,other,5.1,,0.83,0.64,,,,1,1,1,4,0,4,4,16949,262,,,,,,,,,,,,14,,43034,34916,2021-06-25,,0.321,0.261,1,
27900,US,,,cbsa,,iso1:us#cbsa:27900,,179564,0.13,other,37.5,,1.32,0.21,,,,3,2,3,4,2,4,4,22174,321,,,,778,540,57,0.637107969151671,77,68,35,,196,,,,2021-06-25,,,,2,
27940,US,,,cbsa,,iso1:us#cbsa:27940,,31974,0.005,other,4.0,,0.81,0.97,,,0.49,1,0,1,4,0,4,0,1465,3,,,,73,34,1,0.41,9,4,1,0.32,0,,20674,19458,2021-06-25,,0.647,0.609,0,
27980,US,,,cbsa,,iso1:us#cbsa:27980,,167417,0.017,other,4.1,,0.71,0.51,,,,1,0,1,4,0,4,4,4857,57,,,,247,,,0.68,19,,,0.86,11,,97440,80286,2021-06-25,,0.582,0.48,0,1102918
28020,US,,,cbsa,,iso1:us#cbsa:28020,,265066,0.013,other,2.1,,0.72,0.58,,,0.73,1,0,1,4,0,4,1,23164,401,,,,806,472,18,0.64,86,63,2,0.93,3,,136393,126907,2021-06-25,,0.515,0.479,0,263300
28060,US,,,cbsa,,iso1:us#cbsa:28060,,103806,0.062,other,6.7,,0.75,0.54,,,0.47,1,1,1,4,0,4,0,12409,101,,,,247,167,7,0.6,21,10,0,0.57,5,,37363,32866,2021-06-25,,0.36,0.317,0,67339
28100,US,,,cbsa,,iso1:us#cbsa:28100,,109862,0.018,other,4.3,,0.71,0.65,,,0.57,1,0,1,4,0,4,0,14580,224,,,,500,283,8,0.43,56,31,2,0.55,6,,48813,37215,2021-06-25,,0.444,0.339,0,73993
28140,US,,,cbsa,,iso1:us#cbsa:28140,,2157990,0.037,other,6.2,,1.02,0.13,,,,1,1,1,4,1,4,4,209903,2817,,,,9050,4077,127,0.6656939226519336,707,427,,,97,,,,2021-06-25,,,,2,
28180,US,,,cbsa,,iso1:us#cbsa:28180,,72293,0.013,other,2.8,,1.27,0.88,,,0.44,2,0,1,4,2,4,0,356,2,,,,72,67,1,0.63,11,4,0,0.63,7,,43062,39188,2021-06-25,,0.596,0.542,0,1020555
28260,US,,,cbsa,,iso1:us#cbsa:28260,,56154,0.015,other,,,,,,,,4,0,4,4,4,4,4,,,,,,392,120,12,0.3656632653061225,33,,,,,,17723,16229,2021-06-25,,0.316,0.289,,
28300,US,,,cbsa,,iso1:us#cbsa:28300,,76085,0.004,other,1.5,,0.81,1.04,,,1.0,1,0,1,4,0,4,3,3897,35,,,,169,64,1,0.61,6,6,1,0.14,4,,44017,39157,2021-06-25,,0.579,0.515,0,
28340,US,,,cbsa,,iso1:us#cbsa:28340,,47744,0.047,other,3.3,,0.68,0.82,,,0.75,1,1,1,4,0,4,1,5822,91,,,,31,17,0,0.45,4,3,0,,2,,15016,14097,2021-06-25,,0.315,0.295,0,
28380,US,,,cbsa,,iso1:us#cbsa:28380,,29131,0.038,other,31.9,,1.0,0.6,,,,3,1,3,4,1,4,4,3069,50,,,,116,,,0.2,6,,,0.36,8,,6534,5694,2021-06-25,,0.224,0.195,0,
28420,US,,,cbsa,,iso1:us#cbsa:28420,,299612,0.048,other,10.0,,1.03,0.28,,,0.69,1,1,1,4,1,4,0,30525,344,,,,541,324,23,0.6917560073937153,40,27,6,,39,,117203,103382,2021-06-25,,0.391,0.345,0,
28500,US,,,cbsa,,iso1:us#cbsa:28500,,52600,0.017,other,3.5,,0.83,0.84,,,0.86,1,0,1,4,0,4,3,4445,92,,,,342,61,6,0.8,12,10,3,0.55,2,,20309,17232,2021-06-25,,0.386,0.328,0,35837
28540,US,,,cbsa,,iso1:us#cbsa:28540,,13901,0.004,other,0.0,,0.93,1.19,,,0.48,0,0,0,4,1,4,0,654,1,,,,25,11,1,0.42,6,2,0,0.31,0,,7311,6758,2021-06-25,,0.526,0.486,0,
28580,US,,,cbsa,,iso1:us#cbsa:28580,,74228,0.037,other,5.0,,0.8,0.77,,,0.64,1,1,1,4,0,4,0,6760,52,,,,197,56,1,0.41,13,8,0,0.54,0,,48217,40543,2021-06-25,,0.65,0.546,0,
28620,US,,,cbsa,,iso1:us#cbsa:28620,,37009,0.044,other,4.2,,1.0,0.89,,,,1,1,1,4,1,4,4,2179,10,,,,21,11,0,0.36,0,,,,1,,22789,21781,2021-06-25,,0.616,0.589,0,
28660,US,,,cbsa,,iso1:us#cbsa:28660,,460303,0.019,other,2.9,,1.08,0.48,,,0.95,1,0,1,4,1,4,3,34527,563,,,,1241,764,41,0.6267042707493957,91,86,7,,31,,134796,112465,2021-06-25,,0.293,0.244,0,236427
28700,US,,,cbsa,,iso1:us#cbsa:28700,,307202,0.031,other,1.6,,0.55,0.47,,,,1,1,1,4,0,4,4,32094,628,,,,,,,,,,,,6,,132238,112197,2021-06-25,,0.43,0.365,1,
28740,US,,,cbsa,,iso1:us#cbsa:28740,,177573,0.002,other,0.7,,0.72,0.91,,,0.37,0,0,0,4,0,4,0,13921,257,,,,325,96,1,0.51,13,4,1,0.15,3,,111745,101603,2021-06-25,,0.629,0.572,0,
28780,US,,,cbsa,,iso1:us#cbsa:28780,,31084,0.025,other,2.3,,1.05,1.0,,,0.89,1,0,1,4,1,4,3,2727,96,,,,96,33,1,0.55,7,6,1,0.61,1,,15927,13712,2021-06-25,,0.512,0.441,0,29144
28820,US,,,cbsa,,iso1:us#cbsa:28820,,55949,0.018,other,4.1,,0.69,0.77,,,0.72,1,0,1,4,0,4,1,6225,124,,,,1086,81,6,0.06,14,10,2,,2,,22801,21296,2021-06-25,,0.408,0.381,0,
28860,US,,,cbsa,,iso1:us#cbsa:28860,,30003,0.056,other,9.5,,1.37,0.86,,,,2,1,1,4,2,4,4,2858,27,,,,,,,,,,,,0,,9675,8910,2021-06-25,,0.322,0.297,0,
28900,US,,,cbsa,,iso1:us#cbsa:28900,,68238,0.038,other,2.9,,0.61,0.77,,,0.52,1,1,1,4,0,4,0,4782,78,,,,176,73,2,0.48,15,7,1,,4,,26199,23764,2021-06-25,,0.384,0.348,0,47116
28940,US,,,cbsa,,iso1:us#cbsa:28940,,869046,0.027,other,0.2,,0.6,0.5,,,0.85,0,0,0,4,0,4,2,98103,1331,,,,3388,1929,86,0.6942443919716647,289,245,56,0.750968858131488,0,,395388,333698,2021-06-25,,0.447,0.406,0,
29020,US,,,cbsa,,iso1:us#cbsa:29020,,82544,0.052,other,12.3,,0.94,0.57,,,0.84,2,1,2,4,1,4,2,10365,227,,,,250,119,9,0.43,19,16,2,0.47,7,,30791,28635,2021-06-25,,0.373,0.347,0,
29060,US,,,cbsa,,iso1:us#cbsa:29060,,61303,0.007,other,1.4,,0.7,0.89,,,0.69,1,0,1,4,0,4,0,4163,100,,,,137,38,1,0.64,6,4,1,0.32,0,,34793,30951,2021-06-25,,0.568,0.505,0,
29100,US,,,cbsa,,iso1:us#cbsa:29100,,136616,0.008,other,0.5,,0.88,1.02,,,,0,0,0,4,0,4,4,15283,106,,,,,,,,,,,,2,,76821,68194,2021-06-25,,0.562,0.499,0,
29180,US,,,cbsa,,iso1:us#cbsa:29180,,489207,0.032,other,7.9,,0.96,0.23,,,,1,1,1,4,1,4,4,49940,896,,,,2031,954,,0.5764254062038405,110,,,,54,,155102,141775,2021-06-25,,0.317,0.29,4,
29200,US,,,cbsa,,iso1:us#cbsa:29200,,233002,0.027,other,5.3,,0.86,0.43,,,,1,0,1,4,0,4,4,26768,282,,,,,,,,,,,,16,,106164,99387,2021-06-25,,0.456,0.427,0,
29260,US,,,cbsa,,iso1:us#cbsa:29260,,26835,0.057,other,5.9,,0.96,0.99,,,0.33,1,1,1,4,1,4,0,1502,24,,,,25,18,1,0.5,6,2,0,0.39,0,,9636,8840,2021-06-25,,0.359,0.329,0,17183
29300,US,,,cbsa,,iso1:us#cbsa:29300,,103176,0.032,other,2.1,,0.65,0.79,,,,1,1,1,4,0,4,4,11360,359,,,,391,129,6,,11,,,,2,,30542,26747,2021-06-25,,0.296,0.259,0,55762
29340,US,,,cbsa,,iso1:us#cbsa:29340,,210409,0.057,other,8.6,,1.13,0.38,,,0.6,2,1,1,4,2,4,0,23806,458,,,,932,308,14,0.3979184549356223,53,32,4,0.37,21,,60516,54152,2021-06-25,,0.288,0.257,1,
29380,US,,,cbsa,,iso1:us#cbsa:29380,,71686,0.022,other,4.2,,0.69,0.79,,,1.0,1,0,1,4,0,4,3,8271,170,,,,369,82,1,1.0,17,17,1,1.0,0,,22378,18817,2021-06-25,,0.312,0.262,0,
29420,US,,,cbsa,,iso1:us#cbsa:29420,,212181,0.083,other,10.4,,1.05,0.32,,,0.56,2,1,2,4,1,4,0,23533,749,,,,610,302,13,0.44,64,36,2,0.45,38,,79428,66050,2021-06-25,,0.374,0.311,0,139061
29460,US,,,cbsa,,iso1:us#cbsa:29460,,724777,0.042,other,7.0,,0.87,0.26,,,0.66,1,1,1,4,0,4,0,71485,1387,,,,1826,1045,76,0.77,184,122,14,0.55,0,,305732,257072,2021-06-25,,0.422,0.355,0,
29500,US,,,cbsa,,iso1:us#cbsa:29500,,12728,0.027,other,2.2,,1.0,1.17,,,,1,0,1,4,1,4,4,1742,69,,,,22,6,0,0.13,9,7,3,,0,,3315,2878,2021-06-25,,0.26,0.226,0,5800
29540,US,,,cbsa,,iso1:us#cbsa:29540,,545724,0.011,other,1.0,,0.6,0.49,,,0.74,0,0,0,4,0,4,1,55380,1163,,,,1194,592,15,0.61,79,58,2,0.61,5,,277219,245615,2021-06-25,,0.508,0.45,0,
29620,US,,,cbsa,,iso1:us#cbsa:29620,,550391,0.019,other,1.5,,0.72,0.43,,,,1,0,1,4,0,4,4,49124,799,,,,1197,782,41,0.6036507936507937,70,,,,6,,270083,249757,2021-06-25,,0.491,0.454,1,519840
29660,US,,,cbsa,,iso1:us#cbsa:29660,,38880,0.076,other,9.9,,0.85,0.79,,,0.38,1,1,1,4,0,4,0,4607,17,,,,99,27,3,0.22,6,2,1,0.22,5,,19147,17437,2021-06-25,,0.492,0.42,0,
29700,US,,,cbsa,,iso1:us#cbsa:29700,,276652,0.05,other,4.3,,1.07,0.55,,,0.98,1,1,1,4,1,4,3,46808,844,,,,569,318,13,0.68,49,48,3,0.74,0,,177622,147385,2021-06-25,,0.642,0.533,0,310089
29740,US,,,cbsa,,iso1:us#cbsa:29740,,218195,0.024,other,3.5,,0.86,0.53,,,0.73,1,0,1,4,0,4,1,25331,491,,,,647,256,4,0.65,55,40,3,0.79,6,24900,114009,100138,2021-06-25,,0.523,0.459,0,125028
29780,US,,,cbsa,,iso1:us#cbsa:29780,,31798,0.013,other,5.8,,1.07,0.99,,,,1,0,1,4,1,4,4,1578,24,,,,,,,,,,,,2,5875,17360,15680,2021-06-25,,0.546,0.493,0,27435
29820,US,,,cbsa,,iso1:us#cbsa:29820,,2266715,0.071,other,13.0,,1.13,0.1,,,0.74,2,1,2,4,2,4,1,257221,4480,,,,6861,3926,173,0.71,601,443,45,0.86,395,,1006065,830655,2021-06-25,,0.444,0.366,9,1760397
29860,US,,,cbsa,,iso1:us#cbsa:29860,,84481,0.026,other,3.0,,0.88,0.81,,,,1,0,1,4,0,4,4,10703,215,,,,305,118,21,0.37606557377049177,13,,,,7,,25309,22973,2021-06-25,,0.3,0.272,0,46534
29900,US,,,cbsa,,iso1:us#cbsa:29900,,34823,0.032,other,3.7,,0.8,0.9,,,0.75,1,1,1,4,0,4,1,3842,88,,,,104,86,4,0.57,8,6,2,0.51,0,,13234,12311,2021-06-25,,0.38,0.354,0,
29940,US,,,cbsa,,iso1:us#cbsa:29940,,122259,0.005,other,0.7,,0.72,1.09,,,0.67,0,0,0,4,0,4,0,9379,85,,,,148,76,0,0.51,24,16,1,0.25,0,,66530,56285,2021-06-25,,0.544,0.46,0,
29980,US,,,cbsa,,iso1:us#cbsa:29980,,44142,0.012,other,1.3,,0.77,1.11,,,0.76,1,0,1,4,0,4,1,6098,94,,,,99,23,2,0.21,6,4,1,0.51,1,,11894,10039,2021-06-25,,0.27,0.243,0,
30020,US,,,cbsa,,iso1:us#cbsa:30020,,126415,0.061,other,17.7,,1.33,0.44,,,0.87,2,1,2,4,2,4,3,14956,216,,,,550,181,1,0.5,21,18,1,0.64,0,,51595,43731,2021-06-25,,0.408,0.346,0,
30060,US,,,cbsa,,iso1:us#cbsa:30060,,35723,0.186,other,47.6,,1.2,0.47,,,0.4,3,2,3,4,2,4,0,3610,73,,,,58,16,3,0.38,13,5,2,0.93,26,,9290,8015,2021-06-25,,0.26,0.224,0,
30100,US,,,cbsa,,iso1:us#cbsa:30100,,216986,0.008,other,1.8,,0.61,0.62,,,,1,0,1,4,0,4,4,8291,68,,,,752,508,29,0.7156117021276597,89,,,,10,,142288,124679,2021-06-25,,0.656,0.575,0,
30140,US,,,cbsa,,iso1:us#cbsa:30140,,141793,0.009,other,1.2,,0.6,0.82,,,0.78,1,0,1,4,0,4,1,16193,294,,,,407,93,3,0.72,13,10,1,0.59,2,,61635,54411,2021-06-25,,0.435,0.384,0,
30220,US,,,cbsa,,iso1:us#cbsa:30220,,23021,0.105,other,68.1,,0.98,0.49,,,,3,2,3,4,1,4,4,3120,103,,,,48,7,0,0.14,1,1,0,,0,,7577,6678,2021-06-25,,0.329,0.29,0,13403
30260,US,,,cbsa,,iso1:us#cbsa:30260,,44923,0.005,other,1.0,,0.78,1.02,,,0.42,0,0,0,4,0,4,0,6154,89,,,,132,59,3,0.4,12,5,1,0.46,0,,19613,16638,2021-06-25,,0.437,0.37,0,
30280,US,,,cbsa,,iso1:us#cbsa:30280,,34375,0.041,other,1.5,,1.08,0.98,,,,1,1,1,4,1,4,4,4316,61,,,,25,7,0,0.07,0,,,,1,,10655,8993,2021-06-25,,0.387,0.333,0,
30300,US,,,cbsa,,iso1:us#cbsa:30300,,62990,0.037,other,3.4,,0.76,0.77,,,0.8,1,1,1,4,0,4,1,5240,86,,,,207,70,5,0.4029468599033816,12,10,1,,1,,20647,19398,2021-06-25,,0.328,0.308,0,
30340,US,,,cbsa,,iso1:us#cbsa:30340,,108277,0.007,other,2.4,,0.59,0.69,,,0.7,1,0,1,4,0,4,0,8390,85,,,,483,174,4,0.48,49,34,1,0.55,2,,58031,53642,2021-06-25,,0.536,0.495,0,106350
30380,US,,,cbsa,,iso1:us#cbsa:30380,,46138,0.022,other,2.8,,0.74,0.97,,,0.5,1,0,1,4,0,4,0,5434,180,,,,123,82,3,0.33,10,5,1,0.31,3,,18921,17026,2021-06-25,,0.41,0.369,0,
30420,US,,,cbsa,,iso1:us#cbsa:30420,,25585,,other,,,,,,,,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,8214,7522,2021-06-25,,0.321,0.294,,
30460,US,,,cbsa,,iso1:us#cbsa:30460,,517056,0.01,other,2.6,,0.6,0.3,,,,1,0,1,4,0,4,4,53713,503,,,,,,,,,,,,16,,298082,258581,2021-06-25,,0.576,0.5,0,
30580,US,,,cbsa,,iso1:us#cbsa:30580,,21428,0.023,other,0.0,,1.0,1.17,,,0.45,0,0,0,4,1,4,0,3988,41,,,,71,30,0,0.33,7,3,1,0.46,0,,7313,6187,2021-06-25,,0.341,0.289,0,
30620,US,,,cbsa,,iso1:us#cbsa:30620,,102351,0.006,other,1.7,,0.63,0.83,,,0.3,1,0,1,4,0,4,0,11922,239,,,,816,330,6,0.53,119,36,0,0.6,3,,35399,33045,2021-06-25,,0.346,0.323,0,
30660,US,,,cbsa,,iso1:us#cbsa:30660,,28618,0.016,other,15.7,,1.18,0.99,,,,2,0,2,4,2,4,4,3988,77,,,,25,9,1,0.46,0,,,,7,,15103,11515,2021-06-25,,0.528,0.402,0,22041
30700,US,,,cbsa,,iso1:us#cbsa:30700,,336374,0.045,other,,,,,,,,4,1,4,4,4,4,4,,,,,,1469,546,26,0.644935330156569,100,,,,,,185945,170266,2021-06-25,,0.553,0.506,,
30780,US,,,cbsa,,iso1:us#cbsa:30780,,742384,0.079,other,11.7,,1.14,0.16,,,,2,1,2,4,2,4,4,76527,1180,,,,,,,,,,,,112,,322222,261433,2021-06-25,,0.434,0.352,0,
30820,US,,,cbsa,,iso1:us#cbsa:30820,,38632,0.021,other,0.7,,0.78,1.02,,,,0,0,0,4,0,4,4,3711,67,,,,68,8,2,0.15,0,,,,0,,15362,12577,2021-06-25,,0.398,0.326,0,
30860,US,,,cbsa,,iso1:us#cbsa:30860,,142165,0.058,other,4.2,,0.73,0.53,,,,1,1,1,4,0,4,4,17723,64,,,,194,67,3,0.3179381443298969,15,,,,1,,58273,45028,2021-06-25,,0.41,0.317,0,
30900,US,,,cbsa,,iso1:us#cbsa:30900,,37689,0.032,other,9.5,,0.85,0.83,,,0.6,1,1,1,4,0,4,0,6030,112,,,,60,11,1,0.38,5,3,0,0.23,1,,12899,12059,2021-06-25,,0.342,0.32,0,
30940,US,,,cbsa,,iso1:us#cbsa:30940,,148123,0.031,other,3.5,,0.6,0.53,,,,1,1,1,4,0,4,4,18183,234,,,,497,253,,0.5964788732394366,88,,,,3,,47171,40920,2021-06-25,,0.318,0.276,0,
30980,US,,,cbsa,,iso1:us#cbsa:30980,,286657,0.04,other,4.8,,0.93,0.52,,,,1,1,1,4,1,4,4,23940,656,,,,,,13,,,,5,,14,,86648,74980,2021-06-25,,0.302,0.262,0,153931
31020,US,,,cbsa,,iso1:us#cbsa:31020,,110593,0.03,other,14.9,,0.93,0.4,,,0.67,2,0,2,4,1,4,0,6606,91,,,,346,110,5,0.53,16,10,1,0.37,15,,49795,45152,2021-06-25,,0.45,0.408,0,
31060,US,,,cbsa,,iso1:us#cbsa:31060,,19369,0.005,other,1.5,,1.0,1.17,,,0.18,1,0,1,4,1,4,0,537,7,,,,47,7,0,0.15,4,0,0,0.06,0,1550,13439,12541,2021-06-25,,0.694,0.647,0,19985
31080,US,,,cbsa,,iso1:us#cbsa:31080,,13214799,0.008,other,1.8,,1.03,0.1,,,0.65,1,0,1,4,1,4,0,1522253,29588,,,,34323,16526,264,0.6058808961920579,2631,1713,56,0.6015240956224326,329,,7691536,6616896,2021-06-25,,0.582,0.501,13,13845349
31140,US,,,cbsa,,iso1:us#cbsa:31140,,1265108,0.02,other,1.9,,0.92,0.29,,,,1,0,1,4,1,4,4,131841,2125,,,,,,,,,,,,29,,644651,566725,2021-06-25,,0.51,0.448,1,
31180,US,,,cbsa,,iso1:us#cbsa:31180,,322257,0.019,other,2.8,,0.82,0.5,,,0.86,1,0,1,4,0,4,3,50854,851,,,,1700,935,23,0.5863235294117646,180,150,4,0.7687331749802059,6,,123468,108082,2021-06-25,,0.383,0.335,0,223654
31220,US,,,cbsa,,iso1:us#cbsa:31220,,29144,0.004,other,1.5,,0.95,1.18,,,0.83,1,0,1,4,1,4,2,2139,37,,,,45,21,1,0.43,6,5,0,0.49,1,,15253,14312,2021-06-25,,0.523,0.491,0,29565
31260,US,,,cbsa,,iso1:us#cbsa:31260,,86715,0.034,other,4.1,,0.8,0.94,,,0.88,1,1,1,4,0,4,3,8705,287,,,,465,186,9,0.5,30,27,6,0.5,0,,28939,25183,2021-06-25,,0.334,0.29,1,52048
31300,US,,,cbsa,,iso1:us#cbsa:31300,,130625,0.04,other,6.3,,0.8,0.55,,,0.63,1,1,1,4,0,4,0,16704,269,,,,452,166,6,0.75,25,15,2,0.61,7,,35206,31812,2021-06-25,,0.27,0.244,0,
31340,US,,,cbsa,,iso1:us#cbsa:31340,,263566,0.044,other,1.8,,0.6,0.54,,,,1,1,1,4,0,4,4,23711,419,,,,,,,,,,,,9,,108649,94341,2021-06-25,,0.412,0.358,2,197374
31380,US,,,cbsa,,iso1:us#cbsa:31380,,29682,0.03,other,5.3,,1.19,1.06,,,0.51,2,0,1,4,2,4,0,2919,63,,,,60,5,1,0.34,7,3,0,0.28,3,,14266,10877,2021-06-25,,0.481,0.366,0,21016
31420,US,,,cbsa,,iso1:us#cbsa:31420,,229996,0.041,other,2.1,,0.65,0.54,,,,1,1,1,4,0,4,4,22386,689,,,,,,,,,,,,3,,81663,73180,2021-06-25,,0.355,0.318,0,152148
31460,US,,,cbsa,,iso1:us#cbsa:31460,,157327,0.017,other,5.2,,1.0,0.7,,,0.8,1,0,1,4,1,4,1,16660,245,,,,464,50,2,0.51,10,8,1,0.52,8,,64718,54593,2021-06-25,,0.411,0.347,0,114364
31500,US,,,cbsa,,iso1:us#cbsa:31500,,32308,0.028,other,3.1,,1.02,1.09,,,0.64,1,0,1,4,1,4,0,3365,87,,,,238,38,0,0.6,6,3,0,0.65,3,,14499,13736,2021-06-25,,0.449,0.425,0,
31540,US,,,cbsa,,iso1:us#cbsa:31540,,664865,0.006,other,1.1,,0.8,0.49,,,0.84,1,0,1,4,0,4,2,58399,448,,,,2315,1232,25,0.6980043196544277,141,119,13,,10,,437379,357287,2021-06-25,,0.658,0.537,0,
31580,US,,,cbsa,,iso1:us#cbsa:31580,,44686,0.064,other,18.9,,1.09,0.65,,,0.39,2,1,2,4,1,4,0,4694,149,,,,390,110,4,0.37,56,21,0,,11,,18515,16062,2021-06-25,,0.414,0.359,0,
31620,US,,,cbsa,,iso1:us#cbsa:31620,,23457,0.059,other,10.4,,1.24,0.93,,,0.36,2,1,2,4,2,4,0,2399,56,,,,49,10,0,0.4,4,1,0,0.15,1,,8219,6669,2021-06-25,,0.35,0.284,0,
31660,US,,,cbsa,,iso1:us#cbsa:31660,,50022,0.002,other,0.0,,0.94,1.19,,,0.31,0,0,0,4,1,4,0,2563,12,,,,171,59,1,0.28,13,4,0,0.28,0,,24538,22895,2021-06-25,,0.491,0.458,0,
31680,US,,,cbsa,,iso1:us#cbsa:31680,,33771,0.065,other,17.3,,0.97,0.72,,,,2,1,2,4,1,4,4,5294,76,,,,100,18,1,0.39,6,,0,0.42,5,,11154,9050,2021-06-25,,0.33,0.268,0,
31700,US,,,cbsa,,iso1:us#cbsa:31700,,417025,0.01,other,1.1,,0.69,0.51,,,0.51,1,0,1,4,0,4,0,36377,647,,,,1144,680,4,0.66,97,49,1,0.57,2,,228188,202990,2021-06-25,,0.547,0.487,0,
31740,US,,,cbsa,,iso1:us#cbsa:31740,,130285,0.124,other,10.3,,0.95,0.46,,,,2,2,2,4,1,4,4,12267,116,,,,305,72,2,0.29465573770491804,18,,,,0,,47475,40164,2021-06-25,,0.364,0.308,0,
31820,US,,,cbsa,,iso1:us#cbsa:31820,,78981,0.006,other,1.1,,0.86,0.98,,,0.7,1,0,1,4,0,4,0,8926,94,,,,236,48,2,0.31,8,5,0,0.3,3,,36888,32293,2021-06-25,,0.467,0.409,0,
31860,US,,,cbsa,,iso1:us#cbsa:31860,,101927,0.007,other,1.0,,0.77,1.03,,,,0,0,0,4,0,4,4,10942,89,,,,297,125,9,0.6623232323232324,10,9,,,0,,52522,49440,2021-06-25,,0.515,0.485,0,
31900,US,,,cbsa,,iso1:us#cbsa:31900,,121154,0.004,other,1.3,,0.62,0.88,,,0.82,1,0,1,4,0,4,2,11612,211,,,,409,190,4,0.58,26,21,1,0.44,1,,41996,39071,2021-06-25,,0.347,0.322,0,
31930,US,,,cbsa,,iso1:us#cbsa:31930,,59911,0.015,other,1.9,,0.77,0.87,,,0.95,1,0,1,4,0,4,3,5323,109,,,,243,160,2,0.6,12,11,0,0.72,2,,25022,23488,2021-06-25,,0.418,0.392,0,
31940,US,,,cbsa,,iso1:us#cbsa:31940,,63130,0.008,other,0.9,,0.87,1.1,,,,0,0,0,4,0,4,4,6837,116,,,,,,,,,,,,0,,22652,19607,2021-06-25,,0.359,0.311,0,
31980,US,,,cbsa,,iso1:us#cbsa:31980,,65769,0.047,other,3.9,,0.76,0.91,,,0.68,1,1,1,4,0,4,0,7663,187,,,,347,70,1,0.5,19,12,1,0.54,2,,21634,20381,2021-06-25,,0.329,0.31,1,
32000,US,,,cbsa,,iso1:us#cbsa:32000,,45756,0.028,other,2.6,,1.07,1.14,,,0.14,1,0,1,4,1,4,0,5236,63,,,,65,19,1,0.46,6,0,,0.0,0,,17928,16918,2021-06-25,,0.392,0.37,0,
32020,US,,,cbsa,,iso1:us#cbsa:32020,,65093,0.005,other,2.0,,0.83,1.0,,,0.8,1,0,1,4,0,4,1,8650,139,,,,174,98,2,0.39,12,10,1,0.47,1,,25376,23586,2021-06-25,,0.39,0.362,0,
32100,US,,,cbsa,,iso1:us#cbsa:32100,,66699,0.009,other,1.1,,1.04,1.16,,,0.68,1,0,1,4,1,4,0,5929,64,,,,263,147,2,0.43,24,16,1,0.8,0,,35857,33560,2021-06-25,,0.538,0.503,0,69417
32140,US,,,cbsa,,iso1:us#cbsa:32140,,25474,0.008,other,1.1,,0.99,1.17,,,0.18,1,0,1,4,1,4,0,3640,54,,,,74,13,0,0.28,4,0,1,,1,,11878,11191,2021-06-25,,0.466,0.439,1,
